"female","phsrank","BA","AA","black","hispanic","id","exper","jc","univ","lwage","stotal","smcity","medcity","submed","lgcity","sublg","vlgcity","subvlg","ne","nc","south","totcoll"
1,93,1,0,0,0,5822,131,0,5.59999990463257,2.6100697517395,0.336215436458588,0,0,0,0,0,0,0,1,0,0,5.59999990463257
1,28,0,0,0,0,5823,60,0,0,1.70474803447723,-0.624800324440002,0,1,0,0,0,0,0,0,1,0,0
1,80,1,0,0,0,5857,85,0,2.66666674613953,2.07065296173096,1.64045107364655,0,0,0,0,0,0,1,1,0,0,2.66666674613953
0,83,1,0,0,0,5875,131,0,6.48888063430786,2.69462728500366,0.793841958045959,0,0,0,0,1,0,0,0,1,0,6.48888063430786
0,83,0,0,0,0,5882,36,0,6.59999990463257,1.8718022108078,1.36587512493134,0,0,0,0,0,0,1,1,0,0,6.59999990463257
0,1,0,0,0,0,5885,91,0,0,2.30258512496948,-2.13496780395508,1,0,0,0,0,0,0,0,1,0,0
1,50,0,0,1,0,5893,158,0,0.333333343267441,2.1157078742981,0.198927477002144,0,0,0,0,0,1,0,0,0,1,0.333333343267441
0,62,0,0,0,0,5901,126,0,4.13333320617676,1.79840350151062,0.565028727054596,0,1,0,0,0,0,0,1,0,0,4.13333320617676
0,90,0,0,0,0,5902,92,0,7.5,1.65822803974152,0.496384739875793,1,0,0,0,0,0,0,0,1,0,7.5
1,63,0,0,0,0,5909,151,0,0,1.9917026758194,-0.784969627857208,0,0,0,0,0,0,0,0,0,1,0
0,16,1,0,0,0,5918,133,0,3.51666665077209,2.80018758773804,0.931129932403564,1,0,0,0,0,0,0,0,1,0,3.51666665077209
0,16,0,0,0,0,5925,94,0,0,1.94886028766632,-2.15784931182861,0,0,0,0,0,0,0,0,1,0,0
0,22,0,0,0,0,5945,133,0,0,2.55902814865112,-2.22649312019348,0,0,1,0,0,0,0,0,1,0,0
0,98,1,0,0,0,5946,128,0,4.47777318954468,2.65178561210632,1.61756980419159,0,0,0,1,0,0,0,0,0,1,4.47777318954468
0,80,1,0,0,0,5955,107,0,4.43333339691162,2.70644879341125,0.519266068935394,1,0,0,0,0,0,0,1,0,0,4.43333339691162
1,87,0,0,0,0,5970,141,0,0,2.01490306854248,1.22858715057373,0,0,0,0,1,0,0,1,0,0,0
1,69,1,0,0,0,5980,139,0,4.522216796875,2.19722461700439,-0.441749691963196,0,0,0,1,0,0,0,0,0,1,4.522216796875
1,78,0,0,0,0,5984,143,0,0,2.15871429443359,0.862485945224762,0,0,0,0,0,1,0,0,1,0,0
1,57,0,0,0,0,5993,88,0,0,2.06928610801697,-0.350224375724792,0,0,0,0,0,0,0,0,1,0,0
0,94,1,0,0,0,5995,120,0,5.04443788528442,2.45673584938049,1.57180714607239,1,0,0,0,0,0,0,0,0,0,5.04443788528442
1,50,0,0,0,0,6003,109,0,0,1.42847561836243,-0.395987033843994,0,1,0,0,0,0,0,0,1,0,0
1,66,0,0,0,0,6010,63,0,0,1.39775013923645,0.107402160763741,0,0,0,0,0,0,0,0,0,1,0
0,20,0,0,0,0,6016,145,0,0,1.86574375629425,0.359096765518188,0,0,0,0,0,0,0,1,0,0,0
0,47,0,0,0,1,6017,131,0,0.866666674613953,1.63334345817566,0.519266068935394,0,0,1,0,0,0,0,0,0,1,0.866666674613953
1,74,0,1,0,1,6058,103,2.20000004768372,0,1.75330829620361,-0.807850956916809,0,0,0,0,1,0,0,0,1,0,2.20000004768372
1,46,0,0,0,0,6072,55,0.5,0,1.9387412071228,-1.01378285884857,0,0,0,0,0,0,0,0,1,0,0.5
1,62,0,0,0,0,6097,82,0,0,1.60943794250488,0.519266068935394,1,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,6104,108,0,0,1.66520774364471,-0.876494884490967,1,0,0,0,0,0,0,0,0,1,0
1,99,1,0,0,0,6110,131,0,4.80000019073486,2.29051232337952,1.57180714607239,0,1,0,0,0,0,0,1,0,0,4.80000019073486
0,85,0,0,0,0,6124,141,0,4.57499980926514,2.64475536346436,1.38875651359558,0,0,0,0,0,0,1,0,0,1,4.57499980926514
1,73,0,0,0,0,6126,141,0,0,1.94591009616852,0,0,0,0,1,0,0,0,0,1,0,0
1,21,0,0,0,0,6128,135,0,0,2.51099395751953,-0.258699089288712,0,0,0,0,0,0,0,0,0,0,0
1,96,1,0,0,0,6130,67,0,5.76666688919067,1.50484693050385,1.22858715057373,1,0,0,0,0,0,0,0,0,0,5.76666688919067
0,27,0,0,0,0,6134,155,0,0,2.27418494224548,-0.876494884490967,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,6138,105,1.33333134651184,1.53333330154419,1.94591009616852,0,0,0,0,0,0,0,0,0,1,0,2.86666464805603
0,60,1,0,0,0,6148,141,0,5.022216796875,2.14006614685059,0.015876853838563,0,0,0,0,0,0,0,0,1,0,5.022216796875
0,99,1,0,0,0,6175,116,0,3.47779941558838,2.62877702713013,1.61756980419159,0,0,0,0,0,0,1,0,0,0,3.47779941558838
1,96,0,0,0,0,6181,147,0,0,1.60943794250488,1.09129929542542,0,0,0,0,0,0,0,1,0,0,0
0,61,1,0,0,1,6184,151,2.79999995231628,2.86666655540466,3.1904764175415,0.130283489823341,0,0,0,0,0,1,0,0,0,1,5.66666650772095
1,92,0,1,0,0,6200,157,0,1.99999797344208,2.06051325798035,0.999773919582367,0,0,0,0,1,0,0,0,1,0,1.99999797344208
1,32,0,0,1,0,6212,116,0,0.833333313465118,2.51628375053406,0.107402160763741,0,0,0,0,0,0,0,0,0,1,0.833333313465118
1,89,1,0,0,0,6213,120,0,5.51666688919067,2.79728102684021,1.04553663730621,0,0,0,0,1,0,0,0,0,1,5.51666688919067
0,86,0,1,0,0,6219,140,1.46666669845581,0.533333361148834,2.44234704971313,-0.144292443990707,0,0,1,0,0,0,0,0,0,0,2
1,7,0,0,0,0,6220,19,0,0,1.41098654270172,-1.15107083320618,1,0,0,0,0,0,0,0,0,0,0
0,95,1,0,0,0,6225,101,0,4.66666650772095,2.84158158302307,1.43451917171478,1,0,0,0,0,0,0,1,0,0,4.66666650772095
0,82,0,1,0,0,6228,79,1.45000004768372,1.75555241107941,1.50407743453979,1.43451917171478,0,1,0,0,0,0,0,0,0,1,3.20555257797241
1,58,1,0,0,0,6233,138,0,4.19999980926514,2.46065664291382,0.999773919582367,1,0,0,0,0,0,0,1,0,0,4.19999980926514
1,84,0,0,1,0,6240,146,2.03333330154419,0,2.01490306854248,0,0,0,0,1,0,0,0,0,1,0,2.03333330154419
0,60,0,0,0,0,6241,144,0,0.466666668653488,2.4918270111084,0.931129932403564,1,0,0,0,0,0,0,0,1,0,0.466666668653488
1,55,1,0,0,0,6242,133,1.46666669845581,3.42777514457703,1.84681928157806,0.153164818882942,0,0,0,1,0,0,0,1,0,0,4.89444160461426
1,71,0,0,0,0,6266,80,0,0,2.45899844169617,-0.601918995380402,0,0,1,0,0,0,0,0,0,0,0
1,50,1,0,0,0,6278,79,1.26666665077209,2.96666669845581,1.53016471862793,1.27434980869293,0,0,0,0,0,0,0,0,0,1,4.23333358764648
1,88,0,0,0,0,6282,166,0,0,2.88471055030823,0.885367274284363,1,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,6288,146,0.0666666701436043,0,2.02551293373108,-0.441749691963196,0,0,0,0,0,0,0,0,1,0,0.0666666701436043
1,83,1,0,0,0,6305,109,0,4.01666688919067,2.31970691680908,1.11418056488037,0,1,0,0,0,0,0,1,0,0,4.01666688919067
0,41,1,0,0,0,6308,128,2.26666259765625,4.15000009536743,2.40794563293457,0.565028727054596,1,0,0,0,0,0,0,0,1,0,6.41666269302368
1,32,0,0,0,1,6312,151,0,0,2.20827436447144,-1.08242690563202,1,0,0,0,0,0,0,0,0,1,0
0,18,0,0,0,0,6324,85,0,0,2.24070906639099,-2.7756450176239,0,1,0,0,0,0,0,0,1,0,0
1,82,1,0,0,0,6326,158,2.36666655540466,1.68221938610077,2.78809285163879,0.565028727054596,0,0,0,0,0,0,1,0,0,1,4.04888582229614
1,50,0,0,0,0,6327,96,0,0,2.05710983276367,-0.601918995380402,0,1,0,0,0,0,0,0,0,0,0
1,55,0,0,0,0,6347,55,0,0,1.44691896438599,0.976892590522766,1,0,0,0,0,0,0,0,1,0,0
1,17,1,0,0,0,6360,102,0,3.66666674613953,2.41501998901367,-1.10530817508698,0,0,0,0,0,0,0,0,0,0,3.66666674613953
1,83,1,0,0,0,6381,141,0.133333146572113,3.80555033683777,1.98264217376709,0.496384739875793,1,0,0,0,0,0,0,0,0,1,3.93888354301453
1,80,0,0,0,0,6399,128,0,0,1.47017550468445,0.244690120220184,0,0,0,0,0,0,0,1,0,0,0
1,62,0,0,0,0,6403,131,0.33333283662796,6.63332986831665,2.7168116569519,0.542147397994995,0,0,0,0,1,0,0,0,0,0,6.96666288375854
1,80,1,0,0,0,6429,98,0,4.01110649108887,1.75604140758514,1.29723119735718,0,0,0,0,0,1,0,0,0,1,4.01110649108887
0,1,0,0,0,1,6440,134,0,0,2.19722461700439,-1.56293475627899,1,0,0,0,0,0,0,0,0,1,0
0,21,0,0,0,0,6447,154,0,0,2.13771033287048,0.542147397994995,0,0,0,0,0,0,0,0,1,0,0
0,19,0,0,0,0,6450,149,1.95554983615875,0,2.32456398010254,-1.54005336761475,0,0,0,1,0,0,0,0,0,1,1.95554983615875
0,27,0,0,0,1,6483,154,0.0333333350718021,0,2.47443532943726,-0.533275008201599,1,0,0,0,0,0,0,0,0,0,0.0333333350718021
1,62,1,0,0,0,6547,116,0,4.26666688919067,2.6798791885376,1.09129929542542,0,0,0,1,0,0,0,1,0,0,4.26666688919067
1,10,0,0,0,1,6548,105,0,0,1.71664428710938,-1.21971487998962,0,1,0,0,0,0,0,0,0,0,0
1,81,1,0,0,0,6559,125,0,4.80000019073486,2.10684061050415,0.313334107398987,0,0,0,0,0,0,0,0,1,0,4.80000019073486
1,50,0,0,0,0,6563,64,0,0,1.84529995918274,-1.24259614944458,0,1,0,0,0,0,0,0,0,1,0
1,50,1,0,1,0,6568,124,0,5.5,2.61426258087158,0.473503410816193,0,0,1,0,0,0,0,0,0,1,5.5
0,19,0,0,0,0,6571,142,0,0,2.16905379295349,0.0845208391547203,0,0,0,0,1,0,0,0,0,1,0
1,69,1,0,1,0,6575,81,0.100000001490116,4.03333330154419,1.64865803718567,-1.40276539325714,0,0,0,0,0,1,0,1,0,0,4.13333320617676
0,52,0,0,1,0,6579,84,0,7.5,2.95061182975769,0.519266068935394,1,0,0,0,0,0,0,1,0,0,7.5
1,50,0,0,0,0,6594,57,0,0,1.8718022108078,-0.899376213550568,1,0,0,0,0,0,0,0,0,1,0
0,99,0,0,0,0,6622,135,0,6.53333330154419,2.16905379295349,2.0294337272644,1,0,0,0,0,0,0,0,1,0,6.53333330154419
1,66,1,0,1,0,6640,79,1.16666662693024,1,2.15755939483643,-0.007004473824054,1,0,0,0,0,0,0,0,0,1,2.16666650772095
1,40,0,0,0,0,6659,115,0,0,2.19722461700439,0,0,0,0,0,0,1,0,0,1,0,0
1,86,0,1,0,0,6679,78,2.23333334922791,0,2.40783643722534,0.542147397994995,0,0,0,0,0,0,0,0,1,0,2.23333334922791
1,44,0,0,0,0,6699,37,0,0,1.93812668323517,0.267571449279785,0,0,0,0,0,0,0,0,0,1,0
1,66,0,0,0,0,6719,159,0,0,2.0794415473938,0.359096765518188,1,0,0,0,0,0,0,0,0,0,0
1,69,0,0,0,0,6732,124,0,2.16666674613953,2.06875967979431,0,0,0,0,1,0,0,0,0,1,0,2.16666674613953
0,96,1,0,0,0,6735,154,2.22221875190735,1.89999997615814,2.43886280059814,0,0,0,0,0,0,0,0,0,1,0,4.1222186088562
0,94,0,0,0,0,6750,125,0,0,2.80336046218872,0.015876853838563,0,0,0,0,0,0,0,0,1,0,0
1,83,0,0,0,0,6761,138,0,0,1.58719217777252,1.02265524864197,1,0,0,0,0,0,0,0,0,1,0
1,60,0,0,0,1,6764,128,0,0,2.30117273330688,-1.56293475627899,0,1,0,0,0,0,0,0,0,1,0
0,41,1,0,0,0,6791,156,1.97777509689331,2.03333330154419,3.19867300987244,-0.007004473824054,0,0,0,0,0,0,1,0,0,0,4.0111083984375
0,38,0,0,0,0,6801,153,0,0,2.74083995819092,-0.258699089288712,1,0,0,0,0,0,0,0,1,0,0
1,84,1,0,0,0,6802,136,0,5.18332529067993,2.46021413803101,1.09129929542542,0,0,0,0,0,0,0,1,0,0,5.18332529067993
0,57,0,0,0,0,6806,122,1.66666662693024,0,2.91235065460205,-1.05954551696777,0,0,0,0,0,0,0,0,0,0,1.66666662693024
0,90,1,0,0,0,6812,162,2.20000004768372,2.24444079399109,2.7725887298584,1.06841790676117,0,0,0,0,1,0,0,0,0,0,4.4444408416748
0,97,0,0,0,0,6815,120,0,7.5,2.67233204841614,1.04553663730621,0,0,0,1,0,0,0,0,1,0,7.5
1,50,0,0,1,0,6817,152,0,0,1.88409447669983,-1.49429070949554,0,0,0,1,0,0,0,0,0,1,0
1,50,1,0,1,0,6820,113,0,4.33333349227905,1.83128106594086,0,0,0,0,1,0,0,0,0,1,0,4.33333349227905
1,49,0,0,0,0,6821,78,0,0,2.16905379295349,0.359096765518188,0,0,0,0,0,0,0,0,0,1,0
1,61,0,0,0,0,6822,42,0,0,1.32175588607788,-0.395987033843994,0,0,0,0,0,0,0,0,1,0,0
1,52,0,0,1,0,6830,151,0,0,2.70805025100708,-0.579037666320801,0,1,0,0,0,0,0,0,1,0,0
0,66,1,0,0,0,6835,145,0.0833333358168602,2.06666660308838,2.65675687789917,-0.327343046665192,0,0,1,0,0,0,0,0,0,0,2.14999985694885
1,64,0,0,0,0,6845,94,0,0.616666674613953,1.83258152008057,-0.990901529788971,0,0,0,0,0,1,0,1,0,0,0.616666674613953
0,40,0,1,0,0,6850,157,1.33333337306976,0.100000001490116,3.07506418228149,1.09129929542542,0,0,0,1,0,0,0,0,0,1,1.43333339691162
1,50,0,0,1,0,6875,91,0,5.83333349227905,1.69953966140747,-0.945138871669769,1,0,0,0,0,0,0,0,0,1,5.83333349227905
1,75,0,0,0,1,6880,110,0.800000011920929,0.333333343267441,1.9764518737793,-0.258699089288712,0,0,0,1,0,0,0,0,0,1,1.13333332538605
0,17,0,0,0,0,6885,134,0,0,2.52572870254517,-0.395987033843994,0,0,0,0,0,0,0,1,0,0,0
1,41,0,0,0,0,6889,89,0.100000001490116,2.93333339691162,1.65822803974152,-1.47140944004059,0,0,1,0,0,0,0,0,1,0,3.03333330154419
0,28,1,0,0,0,6892,127,0,4.30000019073486,2.49526953697205,0.359096765518188,1,0,0,0,0,0,0,0,0,1,4.30000019073486
0,55,0,0,0,1,6915,131,0,0,2.36929416656494,-0.579037666320801,1,0,0,0,0,0,0,0,0,1,0
0,3,0,0,0,0,6927,160,0.800000011920929,0,2.66722822189331,-0.533275008201599,0,0,1,0,0,0,0,0,0,0,0.800000011920929
1,87,1,0,0,0,6941,72,2.16666674613953,2.66666674613953,2.73253178596497,0.725198030471802,0,0,0,0,1,0,0,0,0,0,4.83333349227905
1,99,1,0,0,0,6945,134,0,4.35555028915405,2.63751077651978,1.13706195354462,0,0,0,0,1,0,0,0,0,0,4.35555028915405
1,96,1,0,0,0,6961,67,0,4.30000019073486,1.70952129364014,1.15994322299957,0,0,0,0,0,0,0,0,0,1,4.30000019073486
0,23,0,0,0,0,6985,150,0,0,2.30258512496948,0.610791385173798,0,0,0,0,0,0,0,0,1,0,0
1,58,1,0,1,0,6993,136,0,5,2.87437129020691,-0.304461717605591,1,0,0,0,0,0,0,1,0,0,5
0,0,0,0,0,0,7030,149,0,0,1.60943794250488,0.702316701412201,1,0,0,0,0,0,0,0,1,0,0
0,85,1,0,0,0,7036,126,0,6.04443788528442,2.44234704971313,0.496384739875793,0,0,0,0,1,0,0,0,1,0,6.04443788528442
0,32,0,1,0,0,7039,102,2.33333325386047,0,1.60943794250488,-1.26547753810883,0,0,0,0,0,0,0,0,1,0,2.33333325386047
0,29,0,0,0,0,7051,100,0,0,1.96981573104858,-0.487512350082397,0,0,0,0,0,0,0,0,1,0,0
0,11,0,0,1,0,7053,158,0.377777367830276,0,2.7725887298584,0.0387581810355186,1,0,0,0,0,0,0,1,0,0,0.377777367830276
1,76,0,0,0,0,7061,124,1.13333332538605,0,2.01490306854248,0.427740752696991,0,0,0,0,0,0,0,0,0,1,1.13333332538605
1,92,1,0,0,0,7077,114,0.97777658700943,4.11110591888428,2.40794563293457,-0.0527671277523041,0,1,0,0,0,0,0,0,1,0,5.08888244628906
1,39,1,0,0,0,7118,145,0,3.83333325386047,2.44234704971313,1.66333246231079,1,0,0,0,0,0,0,1,0,0,3.83333325386047
0,55,0,0,0,0,7137,164,0,0,2.56494927406311,0.565028727054596,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,1,7151,88,0,0,1.60943794250488,0,1,0,0,0,0,0,0,0,0,1,0
0,3,0,0,0,0,7173,115,0,0.0666666701436043,1.84752929210663,-1.08242690563202,0,0,0,0,0,0,0,0,1,0,0.0666666701436043
0,63,1,0,0,0,7175,116,0,6.46666669845581,3.13960266113281,0.542147397994995,0,0,0,1,0,0,0,0,0,0,6.46666669845581
1,50,0,1,0,0,7180,112,2.71666669845581,0,1.66520774364471,0.198927477002144,0,0,0,1,0,0,0,0,0,1,2.71666669845581
0,89,1,0,0,0,7195,118,0,4.06666660308838,2.89037179946899,1.15994322299957,1,0,0,0,0,0,0,0,1,0,4.06666660308838
0,49,0,0,0,0,7197,166,1.86666667461395,0,2.89037179946899,0.885367274284363,0,0,1,0,0,0,0,0,0,0,1.86666667461395
1,18,0,0,1,0,7198,14,0,1.46666669845581,2.00474762916565,-1.58581602573395,1,0,0,0,0,0,0,0,0,1,1.46666669845581
0,44,1,0,0,0,7216,121,0,4.80000019073486,2.15948438644409,0.839604616165161,1,0,0,0,0,0,0,1,0,0,4.80000019073486
0,94,1,0,0,0,7220,137,0,4.93333339691162,2.70805025100708,1.29723119735718,0,0,0,0,0,0,1,1,0,0,4.93333339691162
1,50,1,0,0,0,7236,114,0,4.30000019073486,1.91132140159607,1.64045107364655,0,0,0,1,0,0,0,0,0,1,4.30000019073486
0,48,1,0,0,0,7239,132,0,4.11110639572144,2.19722461700439,0.839604616165161,0,0,0,0,0,0,0,0,1,0,4.11110639572144
1,77,0,0,0,0,7250,82,0,0,1.39812898635864,0.176046147942543,0,0,1,0,0,0,0,0,0,1,0
1,68,0,0,0,0,7286,104,0.133333340287209,0,2.15877342224121,1.20570588111877,0,0,0,0,0,0,0,0,0,1,0.133333340287209
1,86,1,0,0,0,7310,106,0,4.40000009536743,0.84252518415451,0.976892590522766,1,0,0,0,0,0,0,0,0,0,4.40000009536743
1,97,1,0,0,0,7316,132,0,5.85555410385132,2.7278528213501,1.64045107364655,0,0,0,0,1,0,0,0,1,0,5.85555410385132
1,66,0,0,0,0,7317,159,2.29999995231628,0.5,2.44645547866821,1.04553663730621,1,0,0,0,0,0,0,0,1,0,2.79999995231628
1,82,0,0,1,0,7336,159,0.366666167974472,0,2.15466499328613,-1.31124007701874,0,1,0,0,0,0,0,0,0,1,0.366666167974472
1,65,0,0,0,0,7357,96,0,0,1.50749039649963,0,0,0,0,0,0,0,0,0,1,0,0
0,52,0,0,0,0,7371,161,2.13333344459534,0,2.27210211753845,-0.23581774532795,1,0,0,0,0,0,0,0,0,1,2.13333344459534
0,87,1,0,0,0,7375,141,0,3.63332915306091,2.22462344169617,1.45740044116974,1,0,0,0,0,0,0,0,0,1,3.63332915306091
0,68,1,0,0,0,7387,126,0,6.31110382080078,2.6239800453186,0.198927477002144,0,0,0,0,0,0,1,0,1,0,6.31110382080078
1,99,1,0,0,0,7388,122,0,4.99999189376831,2.56648635864258,0,0,0,0,0,0,0,0,0,0,0,4.99999189376831
1,98,1,0,0,0,7390,126,0,4.33332920074463,2.59885096549988,0.81672328710556,0,0,0,0,0,0,1,0,0,1,4.33332920074463
0,50,0,0,0,0,7391,162,0,0,2.37490582466125,-0.0527671277523041,0,0,0,1,0,0,0,0,0,1,0
0,22,0,0,0,1,7414,158,0.616666674613953,0,2.30258512496948,-1.7002227306366,0,0,0,0,1,0,0,0,0,0,0.616666674613953
1,72,0,0,0,0,7421,158,0,0,1.98513090610504,0.633672714233398,1,0,0,0,0,0,0,0,1,0,0
1,88,1,0,0,0,7446,137,0,4.05000019073486,2.97220182418823,1.20570588111877,0,0,0,0,0,0,1,1,0,0,4.05000019073486
1,71,0,0,0,0,7453,43,0,0,2.19985270500183,-0.327343046665192,0,1,0,0,0,0,0,1,0,0,0
1,29,0,0,1,0,7455,97,0,2.95554900169373,1.75330829620361,-2.24937462806702,0,0,0,0,0,1,0,0,0,1,2.95554900169373
1,73,0,0,1,0,7457,97,0,0,1.48542881011963,-1.76886665821075,0,0,0,0,0,0,0,0,0,1,0
0,33,1,0,0,0,7502,129,0.955554187297821,3.59999990463257,2.46809959411621,-0.327343046665192,1,0,0,0,0,0,0,0,1,0,4.55555391311646
0,45,0,1,0,0,7516,150,2.06666660308838,0,2.30112528800964,-0.96802020072937,0,1,0,0,0,0,0,1,0,0,2.06666660308838
0,60,1,0,0,0,7528,134,0,3.8222188949585,2.84024739265442,0.176046147942543,1,0,0,0,0,0,0,1,0,0,3.8222188949585
0,30,0,0,0,1,7551,126,0,0,2.44645547866821,0.336215436458588,0,0,0,0,0,0,0,0,0,0,0
0,68,1,0,0,0,7560,123,2.03333330154419,2.40000009536743,2.35137534141541,0.130283489823341,0,0,1,0,0,0,0,0,1,0,4.43333339691162
0,43,0,0,0,0,7569,166,0,3.13333344459534,2.63447546958923,0.176046147942543,0,0,0,0,0,1,0,0,0,1,3.13333344459534
0,50,0,0,0,0,7577,151,0,0,2.34109497070312,-0.167173758149147,0,1,0,0,0,0,0,0,0,1,0
0,80,0,0,0,0,7581,161,0.400000005960464,0,3.13960266113281,0.839604616165161,0,0,0,0,0,0,0,0,0,1,0.400000005960464
0,20,0,0,1,0,7590,123,0,0,1.52719986438751,-1.8832733631134,1,0,0,0,0,0,0,0,0,1,0
0,25,0,0,0,0,7591,162,0,0,2.81341075897217,0,0,0,1,0,0,0,0,0,0,0,0
1,83,1,0,0,0,7597,63,0,4.04443979263306,1.63850319385529,1.48028182983398,1,0,0,0,0,0,0,0,0,1,4.04443979263306
1,88,0,0,0,0,7612,80,0,5.19999122619629,2.80313038825989,0.770960628986359,0,1,0,0,0,0,0,0,1,0,5.19999122619629
0,36,0,0,0,0,7621,153,0,0,2.00016832351685,-1.24259614944458,0,0,0,0,0,0,0,0,0,1,0
0,28,0,0,0,0,7625,155,0.300000011920929,0,2.57261204719543,0.130283489823341,0,0,1,0,0,0,0,0,1,0,0.300000011920929
0,24,0,0,0,0,7627,137,0,0,1.3862943649292,-2.29513716697693,0,0,0,0,0,0,0,0,0,1,0
0,49,1,0,0,0,7635,163,0,3.91110634803772,3.43105030059814,0.770960628986359,0,1,0,0,0,0,0,1,0,0,3.91110634803772
1,50,0,1,0,0,7657,161,2.5,0.400000005960464,2.19722461700439,0.381978094577789,0,1,0,0,0,0,0,1,0,0,2.90000009536743
0,26,0,0,0,0,7670,85,0.33333283662796,0,2.70805025100708,-1.51717209815979,0,0,0,0,0,0,0,0,0,1,0.33333283662796
0,21,1,0,0,0,7680,123,0,5.57777118682861,2.99573230743408,-1.56293475627899,0,0,1,0,0,0,0,0,1,0,5.57777118682861
0,38,0,0,0,0,7681,141,2.58333325386047,0,2.60268974304199,-0.144292443990707,0,0,0,0,0,0,0,1,0,0,2.58333325386047
1,46,0,0,1,0,7720,157,0,0,1.94591009616852,-1.40276539325714,0,1,0,0,0,0,0,0,0,1,0
1,25,1,0,0,0,7759,90,0,4.90000009536743,1.74046564102173,0.656554043292999,0,0,0,0,0,0,0,0,1,0,4.90000009536743
1,49,0,0,0,0,7764,141,0,0,2.65253710746765,0.587910056114197,1,0,0,0,0,0,0,1,0,0,0
1,11,0,0,1,0,7778,147,0,0,1.75112652778625,-2.61547589302063,0,0,0,0,0,0,0,0,1,0,0
0,61,0,0,0,0,7782,134,0,0,2.756840467453,0.153164818882942,1,0,0,0,0,0,0,1,0,0,0
1,95,0,0,0,0,7789,159,0.466666668653488,2.16666293144226,2.14006614685059,1.02265524864197,0,1,0,0,0,0,0,0,1,0,2.63332962989807
0,50,0,0,0,0,7790,162,0,0.466666668653488,2.48073124885559,0.748079359531403,0,0,0,0,0,1,0,0,0,1,0.466666668653488
0,78,1,0,0,0,7793,150,0,4.17777299880981,2.91284465789795,0.427740752696991,0,0,0,0,0,0,1,0,1,0,4.17777299880981
1,57,0,0,0,0,7827,101,0,0.100000001490116,1.20895993709564,-0.5561563372612,1,0,0,0,0,0,0,0,0,0,0.100000001490116
0,7,0,0,0,0,7865,127,0,0,1.99470007419586,-2.04344272613525,0,0,0,0,0,0,0,0,0,1,0
1,57,1,0,0,0,7882,119,0.266666293144226,4.14443826675415,1.56861591339111,-1.15107083320618,0,0,0,0,0,0,0,0,0,1,4.41110467910767
0,79,0,1,0,0,7914,156,2.26666665077209,0,2.21920347213745,0.519266068935394,0,0,0,0,0,0,0,0,1,0,2.26666665077209
1,50,0,0,0,0,7919,110,0,0,1.20013010501862,-0.327343046665192,0,1,0,0,0,0,0,0,0,1,0
1,52,0,0,0,0,7923,109,1.23333334922791,0,2.0347056388855,0.381978094577789,0,0,0,0,1,0,0,0,0,1,1.23333334922791
0,98,0,0,0,0,7938,118,0,5.59999179840088,3.20545268058777,0.839604616165161,0,0,0,0,0,0,0,0,0,0,5.59999179840088
0,40,1,0,0,0,7943,117,0,4.06666660308838,2.33537483215332,1.48028182983398,1,0,0,0,0,0,0,1,0,0,4.06666660308838
0,64,1,0,0,0,7953,135,0,5.23333311080933,2.29691910743713,0.976892590522766,1,0,0,0,0,0,0,0,0,1,5.23333311080933
1,43,0,0,0,0,7972,50,0,0,1.65822803974152,-0.899376213550568,1,0,0,0,0,0,0,0,0,1,0
1,50,0,1,0,0,7973,61,1.29999995231628,0.933333337306976,2.03897452354431,0.633672714233398,0,0,1,0,0,0,0,1,0,0,2.23333334922791
1,86,0,0,0,0,7976,151,0,0,1.92424845695496,0.427740752696991,0,1,0,0,0,0,0,1,0,0,0
1,97,1,0,0,0,7994,149,0,4,2.23537611961365,1.32011246681213,0,0,0,0,0,0,0,0,0,0,4
0,2,0,0,0,0,7996,128,0,0,1.3862943649292,-2.18073058128357,1,0,0,0,0,0,0,1,0,0,0
1,68,1,0,0,0,8000,102,0,4.5,2.24978685379028,-0.0298858005553484,1,0,0,0,0,0,0,1,0,0,4.5
1,46,0,0,0,0,8006,55,0,0,1.71379780769348,-0.579037666320801,0,0,0,0,0,0,0,0,1,0,0
0,3,0,0,0,0,8013,149,0,0,2.05412364006042,-1.40276539325714,1,0,0,0,0,0,0,0,0,1,0
0,41,0,0,0,0,8050,150,0,0,2.45100498199463,-0.0985297858715057,0,0,0,1,0,0,0,0,1,0,0
1,55,1,0,0,0,8075,147,2,2.37777495384216,2.32727766036987,0.267571449279785,0,0,0,0,1,0,0,0,0,1,4.37777519226074
1,84,0,0,0,0,8078,72,0,0,2.30258512496948,0.290452778339386,0,0,0,0,0,0,0,0,1,0,0
1,50,0,0,0,0,8093,62,0,0,1.25276291370392,-1.24259614944458,1,0,0,0,0,0,0,0,1,0,0
0,18,0,0,0,0,8097,137,0.155555337667465,0.133333206176758,1.89711999893188,-0.945138871669769,1,0,0,0,0,0,0,0,1,0,0.288888543844223
1,91,1,0,0,0,8104,102,0,3.73333334922791,2.27372264862061,1.54892575740814,1,0,0,0,0,0,0,1,0,0,3.73333334922791
0,79,0,1,0,1,8105,145,2.26666665077209,0.666665375232697,2.44815611839294,-1.26547753810883,0,0,0,1,0,0,0,0,0,0,2.93333196640015
